fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
7.2;0.36;0.46;2.1;0.07400000000000001;24.0;44.0;0.99534;3.4;0.85;11.0;1
6.2;0.39;0.43;2.0;0.071;14.0;24.0;0.9942799999999999;3.45;0.87;11.2;1
6.8;0.65;0.02;2.1;0.078;8.0;15.0;0.99498;3.35;0.62;10.4;0
6.6;0.44;0.15;2.1;0.076;22.0;53.0;0.9957;3.32;0.62;9.3;0
6.8;0.65;0.02;2.1;0.078;8.0;15.0;0.99498;3.35;0.62;10.4;0
9.6;0.38;0.42;1.9;0.071;5.0;13.0;0.99659;3.15;0.75;10.5;0
10.2;0.33;0.46;1.9;0.081;6.0;9.0;0.9962799999999999;3.1;0.48;10.4;0
8.8;0.27;0.46;2.1;0.095;20.0;29.0;0.9948799999999999;3.26;0.56;11.3;0
7.9;0.57;0.31;2.0;0.079;10.0;79.0;0.99677;3.29;0.69;9.5;0
8.2;0.34;0.37;1.9;0.057;39.77518795919791;74.0;0.99408;3.23;0.81;12.0;0
8.2;0.4;0.31;1.9;0.08199999999999999;8.0;24.0;0.996;3.24;0.69;10.6;0
9.0;0.39;0.4;1.3;0.044000000000000004;25.0;50.0;0.9947799999999999;3.2;0.83;10.9;0
10.9;0.32;0.52;1.8;0.11809664784940449;17.0;44.0;0.99734;3.28;0.77;11.5;0
10.9;0.32;0.52;1.8;0.11809664784940449;17.0;44.0;0.99734;3.28;0.77;11.5;0
8.1;0.53;0.22;2.2;0.078;33.0;89.0;0.9967799999999999;3.26;0.46;9.6;0
10.5;0.36;0.47;2.2;0.07400000000000001;9.0;23.0;0.9963799999999999;3.23;0.76;12.0;0
12.6;0.39;0.49;2.5;0.08;8.0;20.0;0.9992;3.07;0.82;10.3;0
9.2;0.46;0.23;2.6;0.091;18.0;77.0;0.9992200000000001;3.15;0.51;9.4;0
7.5;0.58;0.03;3.6917619112377773;0.08;27.0;46.0;0.99592;3.02;0.47;9.2;0
9.0;0.58;0.25;2.0;0.10400000000000001;8.0;21.0;0.99769;3.27;0.72;9.6;0
5.1;0.42;0.0;1.8;0.044000000000000004;18.0;88.0;0.9915700000000001;3.6559730465252054;0.73;13.6;1
7.6;0.43;0.29;2.1;0.075;19.0;66.0;0.99718;3.4;0.64;9.5;0
7.7;0.18;0.34;2.7;0.066;15.0;58.0;0.9947;3.37;0.78;11.8;0
7.8;0.815;0.01;2.6;0.07400000000000001;39.77518795919791;90.0;0.99621;3.38;0.62;10.8;0
7.6;0.43;0.29;2.1;0.075;19.0;66.0;0.99718;3.4;0.64;9.5;0
10.2;0.23;0.37;2.2;0.057;14.0;36.0;0.9961399999999999;3.23;0.49;9.3;0
7.1;0.75;0.01;2.2;0.059000000000000004;11.0;18.0;0.9924200000000001;3.39;0.4;12.8;0
6.0;0.33;0.32;3.6917619112377773;0.054000000000000006;6.0;101.5;0.99572;3.3;0.56;11.5;0
7.8;0.55;0.0;1.7;0.07;7.0;17.0;0.99659;3.26;0.64;9.4;0
7.1;0.75;0.01;2.2;0.059000000000000004;11.0;18.0;0.9924200000000001;3.39;0.4;12.8;0
8.1;0.73;0.0;2.5;0.081;12.0;24.0;0.99798;3.38;0.46;9.6;0
6.5;0.67;0.0;3.6917619112377773;0.057;11.0;20.0;0.9948799999999999;3.45;0.56;11.8;0
7.5;0.61;0.2;1.7;0.076;36.0;60.0;0.9949399999999999;3.1;0.4;9.3;0
9.8;0.37;0.39;2.5;0.079;28.0;65.0;0.99729;3.16;0.59;9.8;0
9.0;0.4;0.41;2.0;0.057999999999999996;15.0;40.0;0.9941399999999999;3.22;0.6;12.2;0
8.3;0.56;0.22;2.4;0.08199999999999999;10.0;86.0;0.9983;3.37;0.62;9.5;0
5.9;0.29;0.25;3.6917619112377773;0.067;39.77518795919791;101.5;0.99721;3.33;0.54;10.3;0
7.4;0.55;0.19;1.8;0.08199999999999999;15.0;34.0;0.99655;3.49;0.68;10.5;0
7.4;0.74;0.07;1.7;0.086;15.0;48.0;0.9950200000000001;3.12;0.48;10.0;0
7.4;0.55;0.19;1.8;0.08199999999999999;15.0;34.0;0.99655;3.49;0.68;10.5;0
6.9;0.41;0.33;2.2;0.081;22.0;36.0;0.9949;3.41;0.75;11.1;0
7.1;0.6;0.01;2.3;0.079;24.0;37.0;0.9951399999999999;3.4;0.61;10.9;0
7.1;0.6;0.01;2.3;0.079;24.0;37.0;0.9951399999999999;3.4;0.61;10.9;0
7.5;0.58;0.14;2.2;0.077;27.0;60.0;0.9963;3.28;0.59;9.8;0
7.1;0.72;0.0;1.8;0.11809664784940449;6.0;14.0;0.9962700000000001;3.45;0.58;9.8;0
7.9;0.66;0.0;1.4;0.096;6.0;13.0;0.99569;3.43;0.58;9.5;0
7.8;0.7;0.06;1.9;0.079;20.0;35.0;0.9962799999999999;3.4;0.69;10.9;0
6.1;0.64;0.02;2.4;0.069;26.0;46.0;0.9935799999999999;3.47;0.45;11.0;0
7.5;0.59;0.22;1.8;0.08199999999999999;39.77518795919791;60.0;0.9949899999999999;3.1;0.42;9.2;0
7.0;0.58;0.28;3.6917619112377773;0.085;12.0;69.0;0.9963299999999999;3.32;0.7;11.0;0
6.8;0.64;0.0;2.7;0.11809664784940449;15.0;33.0;0.9953799999999999;3.44;0.63;11.3;0
6.8;0.64;0.0;2.7;0.11809664784940449;15.0;33.0;0.9953799999999999;3.44;0.63;11.3;0
8.6;0.635;0.68;1.8;0.11809664784940449;19.0;56.0;0.9963200000000001;3.02;1.0650000000000002;9.3;0
6.3;0.9605402158181046;0.0;2.0;0.083;17.0;24.0;0.9943700000000001;3.59;0.55;11.2;0
9.8;0.45;0.38;2.5;0.081;34.0;66.0;0.99726;3.15;0.58;9.8;0
8.2;0.78;0.0;2.2;0.08900000000000001;13.0;26.0;0.9978;3.37;0.46;9.6;0
8.5;0.37;0.32;1.8;0.066;26.0;51.0;0.99456;3.38;0.72;11.8;0
7.2;0.57;0.05;2.3;0.081;16.0;36.0;0.99564;3.38;0.6;10.3;0
7.2;0.57;0.05;2.3;0.081;16.0;36.0;0.99564;3.38;0.6;10.3;0
10.4;0.43;0.5;2.3;0.068;13.0;19.0;0.996;3.1;0.87;11.4;0
6.9;0.41;0.31;2.0;0.079;21.0;51.0;0.9966799999999999;3.47;0.55;9.5;0
5.5;0.49;0.03;1.8;0.044000000000000004;28.0;87.0;0.9915564974384989;3.5;0.82;14.0;1
5.0;0.38;0.01;1.6;0.048;26.0;60.0;0.9915564974384989;3.6559730465252054;0.75;14.0;0
7.3;0.44;0.2;1.6;0.049;24.0;64.0;0.9935;3.38;0.57;11.7;0
5.9;0.46;0.0;1.9;0.077;25.0;44.0;0.99385;3.5;0.53;11.2;0
7.5;0.58;0.2;2.0;0.073;34.0;44.0;0.9949399999999999;3.1;0.43;9.3;0
7.8;0.58;0.13;2.1;0.102;17.0;36.0;0.9944;3.24;0.53;11.2;0
8.0;0.715;0.22;2.3;0.075;13.0;81.0;0.9968799999999999;3.24;0.54;9.5;0
8.5;0.4;0.4;3.6917619112377773;0.05;3.0;10.0;0.99566;3.28;0.56;12.0;0
7.0;0.69;0.0;1.9;0.114;3.0;10.0;0.99636;3.35;0.6;9.7;0
8.0;0.715;0.22;2.3;0.075;13.0;81.0;0.9968799999999999;3.24;0.54;9.5;0
9.8;0.3;0.39;1.7;0.062;3.0;9.0;0.9948;3.14;0.57;11.5;1
7.1;0.46;0.2;1.9;0.077;28.0;54.0;0.9956;3.37;0.64;10.4;0
7.1;0.46;0.2;1.9;0.077;28.0;54.0;0.9956;3.37;0.64;10.4;0
7.9;0.765;0.0;2.0;0.084;9.0;22.0;0.9961899999999999;3.33;0.68;10.9;0
8.7;0.63;0.28;2.7;0.096;17.0;69.0;0.99734;3.26;0.63;10.2;0
7.0;0.42;0.19;2.3;0.071;18.0;36.0;0.9947600000000001;3.39;0.56;10.9;0
11.3;0.37;0.5;1.8;0.09;20.0;47.0;0.99734;3.15;0.57;10.5;0
7.1;0.16;0.44;2.5;0.068;17.0;31.0;0.9932799999999999;3.35;0.54;12.4;0
8.0;0.6;0.08;2.6;0.055999999999999994;3.0;7.0;0.9928600000000001;3.22;0.37;13.0;0
7.0;0.6;0.3;3.6917619112377773;0.068;20.0;101.5;0.9991399999999999;3.3;1.0650000000000002;10.2;0
7.0;0.6;0.3;3.6917619112377773;0.068;20.0;101.5;0.9991399999999999;3.3;1.0650000000000002;10.2;0
7.6;0.74;0.0;1.9;0.1;6.0;12.0;0.99521;3.36;0.59;11.0;0
8.2;0.635;0.1;2.1;0.073;25.0;60.0;0.9963799999999999;3.29;0.75;10.9;0
5.9;0.395;0.13;2.4;0.055999999999999994;14.0;28.0;0.9936200000000001;3.62;0.67;12.4;0
7.5;0.755;0.0;1.9;0.084;6.0;12.0;0.99672;3.34;0.49;9.7;0
8.2;0.635;0.1;2.1;0.073;25.0;60.0;0.9963799999999999;3.29;0.75;10.9;0
6.6;0.63;0.0;3.6917619112377773;0.09300000000000001;39.77518795919791;77.5;0.9955799999999999;3.2;0.45;9.5;0
6.6;0.63;0.0;3.6917619112377773;0.09300000000000001;39.77518795919791;77.5;0.9955799999999999;3.2;0.45;9.5;0
7.2;0.53;0.14;2.1;0.064;15.0;29.0;0.99323;3.35;0.61;12.1;0
5.7;0.6;0.0;1.4;0.063;11.0;18.0;0.9919100000000001;3.45;0.56;12.2;0
7.6;0.9605402158181046;0.0;2.1;0.11809664784940449;5.0;9.0;0.9947600000000001;3.5;0.4;10.9;0
5.2;0.645;0.0;2.15;0.08;15.0;28.0;0.99444;3.6559730465252054;0.61;12.5;0
6.7;0.86;0.07;2.0;0.1;20.0;57.0;0.99598;3.6;0.74;11.7;0
9.1;0.37;0.32;2.1;0.064;4.0;15.0;0.9957600000000001;3.3;0.8;11.2;0
8.0;0.28;0.44;1.8;0.081;28.0;68.0;0.9950100000000001;3.36;0.66;11.2;0
7.6;0.79;0.21;2.3;0.087;21.0;68.0;0.9955;3.12;0.44;9.2;0
7.5;0.61;0.26;1.9;0.073;24.0;88.0;0.9961200000000001;3.3;0.53;9.8;0
9.7;0.69;0.32;2.5;0.08800000000000001;22.0;91.0;0.9979;3.29;0.62;10.1;0
6.8;0.68;0.09;3.6917619112377773;0.068;15.0;29.0;0.99524;3.41;0.52;11.1;0
9.7;0.69;0.32;2.5;0.08800000000000001;22.0;91.0;0.9979;3.29;0.62;10.1;0
7.0;0.62;0.1;1.4;0.071;27.0;63.0;0.996;3.28;0.61;9.2;0
7.5;0.61;0.26;1.9;0.073;24.0;88.0;0.9961200000000001;3.3;0.53;9.8;0
6.5;0.51;0.15;3.0;0.064;12.0;27.0;0.9929;3.33;0.59;12.8;0
8.0;0.9605402158181046;0.21;1.9;0.083;14.0;41.0;0.9953200000000001;3.34;0.47;10.5;0
7.0;0.36;0.21;2.3;0.086;20.0;65.0;0.9955799999999999;3.4;0.54;10.1;0
7.0;0.36;0.21;2.4;0.086;24.0;69.0;0.99556;3.4;0.53;10.1;0
7.5;0.63;0.27;2.0;0.083;17.0;91.0;0.99616;3.26;0.58;9.8;0
5.4;0.74;0.0;1.2;0.040999999999999995;16.0;46.0;0.9925799999999999;3.6559730465252054;0.59;12.5;0
9.9;0.44;0.46;2.2;0.091;10.0;41.0;0.9963799999999999;3.18;0.69;11.9;0
7.5;0.63;0.27;2.0;0.083;17.0;91.0;0.99616;3.26;0.58;9.8;0
9.1;0.76;0.68;1.7;0.11809664784940449;18.0;64.0;0.9965200000000001;2.9387617742370216;1.0650000000000002;9.1;0
9.7;0.66;0.34;2.6;0.094;12.0;88.0;0.9979600000000001;3.26;0.66;10.1;0
5.0;0.74;0.0;1.2;0.040999999999999995;16.0;46.0;0.9925799999999999;3.6559730465252054;0.59;12.5;0
9.1;0.34;0.42;1.8;0.057999999999999996;9.0;18.0;0.99392;3.18;0.55;11.4;0
9.1;0.36;0.39;1.8;0.06;21.0;55.0;0.99495;3.18;0.82;11.0;1
6.7;0.46;0.24;1.7;0.077;18.0;34.0;0.9948;3.39;0.6;10.6;0
6.7;0.46;0.24;1.7;0.077;18.0;34.0;0.9948;3.39;0.6;10.6;0
6.7;0.46;0.24;1.7;0.077;18.0;34.0;0.9948;3.39;0.6;10.6;0
6.7;0.46;0.24;1.7;0.077;18.0;34.0;0.9948;3.39;0.6;10.6;0
6.5;0.52;0.11;1.8;0.073;13.0;38.0;0.9955;3.34;0.52;9.3;0
7.4;0.6;0.26;2.1;0.083;17.0;91.0;0.99616;3.29;0.56;9.8;0
7.4;0.6;0.26;2.1;0.083;17.0;91.0;0.99616;3.29;0.56;9.8;0
7.8;0.87;0.26;3.6917619112377773;0.107;31.0;67.0;0.9966799999999999;3.26;0.46;9.2;0
8.4;0.39;0.1;1.7;0.075;6.0;25.0;0.9958100000000001;3.09;0.43;9.7;0
9.1;0.775;0.22;2.2;0.079;12.0;48.0;0.9976;3.18;0.51;9.6;0
7.2;0.835;0.0;2.0;0.11809664784940449;4.0;11.0;0.99608;3.39;0.52;10.0;0
6.6;0.58;0.02;2.4;0.069;19.0;40.0;0.99387;3.38;0.66;12.6;0
6.0;0.5;0.0;1.4;0.057;15.0;26.0;0.9944799999999999;3.36;0.45;9.5;0
6.0;0.5;0.0;1.4;0.057;15.0;26.0;0.9944799999999999;3.36;0.45;9.5;0
6.0;0.5;0.0;1.4;0.057;15.0;26.0;0.9944799999999999;3.36;0.45;9.5;0
7.5;0.51;0.02;1.7;0.084;13.0;31.0;0.9953799999999999;3.36;0.54;10.5;0
7.5;0.51;0.02;1.7;0.084;13.0;31.0;0.9953799999999999;3.36;0.54;10.5;0
7.5;0.51;0.02;1.7;0.084;13.0;31.0;0.9953799999999999;3.36;0.54;10.5;0
7.6;0.54;0.02;1.7;0.085;17.0;31.0;0.9958899999999999;3.37;0.51;10.4;0
7.5;0.51;0.02;1.7;0.084;13.0;31.0;0.9953799999999999;3.36;0.54;10.5;0
11.5;0.42;0.48;2.6;0.077;8.0;20.0;0.9985200000000001;3.09;0.53;11.0;0
8.2;0.44;0.24;2.3;0.063;10.0;28.0;0.99613;3.25;0.53;10.2;0
6.1;0.59;0.01;2.1;0.055999999999999994;5.0;13.0;0.99472;3.52;0.56;11.4;0
7.2;0.655;0.03;1.8;0.078;7.0;12.0;0.99587;3.34;0.39;9.5;0
7.2;0.655;0.03;1.8;0.078;7.0;12.0;0.99587;3.34;0.39;9.5;0
6.9;0.57;0.0;2.8;0.081;21.0;41.0;0.99518;3.41;0.52;10.8;0
9.0;0.6;0.29;2.0;0.069;32.0;73.0;0.99654;3.34;0.57;10.0;0
7.2;0.62;0.01;2.3;0.065;8.0;46.0;0.9933200000000001;3.32;0.51;11.8;0
7.6;0.645;0.03;1.9;0.086;14.0;57.0;0.9969;3.37;0.46;10.3;0
7.6;0.645;0.03;1.9;0.086;14.0;57.0;0.9969;3.37;0.46;10.3;0
7.2;0.58;0.03;2.3;0.077;7.0;28.0;0.9956799999999999;3.35;0.52;10.0;0
6.1;0.32;0.25;1.8;0.086;5.0;32.0;0.99464;3.36;0.44;10.1;0
6.1;0.34;0.25;1.8;0.084;4.0;28.0;0.99464;3.36;0.44;10.1;0
7.3;0.43;0.24;2.5;0.078;27.0;67.0;0.9964799999999999;3.6;0.59;11.1;0
7.4;0.64;0.17;3.6917619112377773;0.11809664784940449;39.77518795919791;98.0;0.99736;3.28;0.5;9.5;0
11.6;0.475;0.4;1.4;0.091;6.0;28.0;0.9970399999999999;3.07;0.65;10.0333333333333;0
9.2;0.54;0.31;2.3;0.11199999999999999;11.0;38.0;0.9969899999999999;3.24;0.56;10.9;0
8.3;0.85;0.14;2.5;0.09300000000000001;13.0;54.0;0.99724;3.36;0.54;10.1;0
11.6;0.475;0.4;1.4;0.091;6.0;28.0;0.9970399999999999;3.07;0.65;10.0333333333333;0
8.0;0.83;0.27;2.0;0.08;11.0;63.0;0.9965200000000001;3.29;0.48;9.8;0
7.2;0.605;0.02;1.9;0.096;10.0;31.0;0.995;3.46;0.53;11.8;0
7.8;0.5;0.09;2.2;0.115;10.0;42.0;0.9971;3.18;0.62;9.5;0
7.3;0.74;0.08;1.7;0.094;10.0;45.0;0.9957600000000001;3.24;0.5;9.8;0
6.9;0.54;0.3;2.2;0.08800000000000001;9.0;101.5;0.99725;3.25;1.0650000000000002;10.5;0
8.0;0.77;0.32;2.1;0.079;16.0;74.0;0.99656;3.27;0.5;9.8;0
6.6;0.61;0.0;1.6;0.069;4.0;8.0;0.9939600000000001;3.33;0.37;10.4;0
8.7;0.78;0.51;1.7;0.11809664784940449;12.0;66.0;0.99623;3.0;1.0650000000000002;9.2;0
7.5;0.58;0.56;3.1;0.11809664784940449;5.0;14.0;0.9947600000000001;3.21;1.03;11.6;0
8.7;0.78;0.51;1.7;0.11809664784940449;12.0;66.0;0.99623;3.0;1.0650000000000002;9.2;0
7.7;0.75;0.27;3.6917619112377773;0.11;34.0;89.0;0.99664;3.24;0.45;9.3;0
6.8;0.815;0.0;1.2;0.11809664784940449;16.0;29.0;0.99471;3.32;0.51;9.8;0
7.2;0.56;0.26;2.0;0.083;13.0;100.0;0.9958600000000001;3.26;0.52;9.9;0
8.2;0.885;0.2;1.4;0.086;7.0;31.0;0.9946;3.11;0.46;10.0;0
5.2;0.49;0.26;2.3;0.09;23.0;74.0;0.9953;3.6559730465252054;0.62;12.2;0
7.2;0.45;0.15;2.0;0.078;10.0;28.0;0.9960899999999999;3.29;0.51;9.9;0
7.5;0.57;0.02;2.6;0.077;11.0;35.0;0.9955700000000001;3.36;0.62;10.8;0
7.5;0.57;0.02;2.6;0.077;11.0;35.0;0.9955700000000001;3.36;0.62;10.8;0
6.8;0.83;0.09;1.8;0.07400000000000001;4.0;25.0;0.99534;3.38;0.45;9.6;0
8.0;0.6;0.22;2.1;0.08;25.0;101.5;0.99613;3.3;0.49;9.9;0
8.0;0.6;0.22;2.1;0.08;25.0;101.5;0.99613;3.3;0.49;9.9;0
7.1;0.755;0.15;1.8;0.107;20.0;84.0;0.99593;3.19;0.5;9.5;0
8.0;0.81;0.25;3.4;0.076;34.0;85.0;0.9966799999999999;3.19;0.42;9.2;0
7.4;0.64;0.07;1.8;0.1;8.0;23.0;0.9961;3.3;0.58;9.6;0
7.4;0.64;0.07;1.8;0.1;8.0;23.0;0.9961;3.3;0.58;9.6;0
6.6;0.64;0.31;3.6917619112377773;0.083;7.0;49.0;0.99718;3.35;0.68;10.3;0
6.7;0.48;0.02;2.2;0.08;36.0;101.5;0.99524;3.1;0.53;9.7;0
6.0;0.49;0.0;2.3;0.068;15.0;33.0;0.99292;3.58;0.59;12.5;0
8.0;0.64;0.22;2.4;0.094;5.0;33.0;0.9961200000000001;3.37;0.58;11.0;0
7.1;0.62;0.06;1.3;0.07;5.0;12.0;0.9942;3.17;0.48;9.8;0
8.0;0.52;0.25;2.0;0.078;19.0;59.0;0.9961200000000001;3.3;0.48;10.2;0
6.4;0.57;0.14;3.6917619112377773;0.07;27.0;73.0;0.99669;3.32;0.48;9.2;0
8.6;0.685;0.1;1.6;0.092;3.0;12.0;0.99745;3.31;0.65;9.55;0
8.7;0.675;0.1;1.6;0.09;4.0;11.0;0.99745;3.31;0.65;9.55;0
7.3;0.59;0.26;2.0;0.08;17.0;101.5;0.99584;3.28;0.52;9.9;0
7.0;0.6;0.12;2.2;0.083;13.0;28.0;0.9966;3.52;0.62;10.2;1
7.2;0.67;0.0;2.2;0.068;10.0;24.0;0.9956;3.42;0.72;11.1;0
7.9;0.69;0.21;2.1;0.08;33.0;101.5;0.9962;3.25;0.51;9.9;0
7.9;0.69;0.21;2.1;0.08;33.0;101.5;0.9962;3.25;0.51;9.9;0
7.6;0.3;0.42;2.0;0.052000000000000005;6.0;24.0;0.9963;3.44;0.82;11.9;0
7.2;0.33;0.33;1.7;0.061;3.0;13.0;0.996;3.23;1.0650000000000002;10.0;1
8.0;0.5;0.39;2.6;0.08199999999999999;12.0;46.0;0.9985;3.43;0.62;10.7;0
7.7;0.28;0.3;2.0;0.062;18.0;34.0;0.9952;3.28;0.9;11.3;1
8.2;0.24;0.34;3.6917619112377773;0.062;8.0;22.0;0.9974;3.22;0.94;10.9;0
6.0;0.51;0.0;2.1;0.064;39.77518795919791;54.0;0.995;3.54;0.93;10.7;0
8.1;0.29;0.36;2.2;0.048;35.0;53.0;0.995;3.27;1.01;12.4;1
6.0;0.51;0.0;2.1;0.064;39.77518795919791;54.0;0.995;3.54;0.93;10.7;0
6.6;0.96;0.0;1.8;0.08199999999999999;5.0;16.0;0.9936;3.5;0.44;11.9;0
6.4;0.47;0.4;2.4;0.071;8.0;19.0;0.9963;3.56;0.73;10.6;0
8.2;0.24;0.34;3.6917619112377773;0.062;8.0;22.0;0.9974;3.22;0.94;10.9;0
9.9;0.57;0.25;2.0;0.10400000000000001;12.0;89.0;0.9963;3.04;0.9;10.1;0
10.0;0.32;0.59;2.2;0.077;3.0;15.0;0.9994;3.2;0.78;9.6;0
6.2;0.58;0.0;1.6;0.065;8.0;18.0;0.9966;3.56;0.84;9.4;0
10.0;0.32;0.59;2.2;0.077;3.0;15.0;0.9994;3.2;0.78;9.6;0
7.3;0.34;0.33;2.5;0.064;21.0;37.0;0.9952;3.35;0.77;12.1;1
7.8;0.53;0.01;1.6;0.077;3.0;19.0;0.995;3.16;0.46;9.8;0
7.7;0.64;0.21;2.2;0.077;32.0;101.5;0.9956;3.27;0.45;9.9;0
7.8;0.53;0.01;1.6;0.077;3.0;19.0;0.995;3.16;0.46;9.8;0
7.5;0.4;0.18;1.6;0.079;24.0;58.0;0.9965;3.34;0.58;9.4;0
7.0;0.54;0.0;2.1;0.079;39.0;55.0;0.9956;3.39;0.84;11.4;0
6.4;0.53;0.09;3.6917619112377773;0.11809664784940449;14.0;31.0;0.9968;3.5;0.67;11.0;0
8.3;0.26;0.37;1.4;0.076;8.0;23.0;0.9974;3.26;0.7;9.6;0
8.3;0.26;0.37;1.4;0.076;8.0;23.0;0.9974;3.26;0.7;9.6;0
7.7;0.23;0.37;1.8;0.046;23.0;60.0;0.9971;3.41;0.71;12.1;0
7.6;0.41;0.33;2.5;0.078;6.0;23.0;0.9957;3.3;0.58;11.2;0
7.8;0.64;0.0;1.9;0.07200000000000001;27.0;55.0;0.9962;3.31;0.63;11.0;0
7.9;0.18;0.4;2.2;0.049;38.0;67.0;0.996;3.33;0.93;11.3;0
7.4;0.41;0.24;1.8;0.066;18.0;47.0;0.9956;3.37;0.62;10.4;0
7.6;0.43;0.31;2.1;0.069;13.0;74.0;0.9958;3.26;0.54;9.9;0
5.9;0.44;0.0;1.6;0.042;3.0;11.0;0.9944;3.48;0.85;11.7;0
6.1;0.4;0.16;1.8;0.069;11.0;25.0;0.9955;3.42;0.74;10.1;1
10.2;0.54;0.37;3.6917619112377773;0.11809664784940449;39.77518795919791;95.0;1.0012261015369006;3.18;0.77;9.0;0
10.2;0.54;0.37;3.6917619112377773;0.11809664784940449;39.77518795919791;95.0;1.0012261015369006;3.18;0.77;9.0;0
10.0;0.38;0.38;1.6;0.11809664784940449;27.0;90.0;0.9991399999999999;3.15;0.65;8.5;0
6.8;0.915;0.29;3.6917619112377773;0.07;15.0;39.0;0.99577;3.53;0.54;11.1;0
7.0;0.59;0.0;1.7;0.052000000000000005;3.0;8.0;0.996;3.41;0.47;10.3;0
7.3;0.67;0.02;2.2;0.07200000000000001;31.0;92.0;0.99566;3.32;0.68;11.066666666666698;0
7.2;0.37;0.32;2.0;0.062;15.0;28.0;0.9947;3.23;0.73;11.3;1
7.4;0.785;0.19;3.6917619112377773;0.094;19.0;98.0;0.99713;3.16;0.52;9.56666666666667;0
6.9;0.63;0.02;1.9;0.078;18.0;30.0;0.9971200000000001;3.4;0.75;9.8;0
6.9;0.58;0.2;1.75;0.057999999999999996;8.0;22.0;0.9932200000000001;3.38;0.49;11.7;0
7.3;0.67;0.02;2.2;0.07200000000000001;31.0;92.0;0.99566;3.32;0.68;11.1;0
7.4;0.785;0.19;3.6917619112377773;0.094;19.0;98.0;0.99713;3.16;0.52;9.6;0
6.9;0.63;0.02;1.9;0.078;18.0;30.0;0.9971200000000001;3.4;0.75;9.8;0
6.8;0.67;0.0;1.9;0.08;22.0;39.0;0.9970100000000001;3.4;0.74;9.7;0
6.9;0.58;0.01;1.9;0.08;39.77518795919791;54.0;0.9968299999999999;3.4;0.73;9.7;0
7.2;0.38;0.31;2.0;0.055999999999999994;15.0;29.0;0.99472;3.23;0.76;11.3;1
7.2;0.37;0.32;2.0;0.062;15.0;28.0;0.9947;3.23;0.73;11.3;1
7.8;0.32;0.44;2.7;0.10400000000000001;8.0;17.0;0.9973200000000001;3.33;0.78;11.0;1
6.6;0.58;0.02;2.0;0.062;37.0;53.0;0.99374;3.35;0.76;11.6;1
7.6;0.49;0.33;1.9;0.07400000000000001;27.0;85.0;0.9970600000000001;3.41;0.58;9.0;0
11.7;0.45;0.63;2.2;0.073;7.0;23.0;0.99974;3.21;0.69;10.9;0
6.5;0.9;0.0;1.6;0.052000000000000005;9.0;17.0;0.99467;3.5;0.63;10.9;0
6.0;0.54;0.06;1.8;0.05;38.0;89.0;0.99236;3.3;0.5;10.55;0
7.6;0.49;0.33;1.9;0.07400000000000001;27.0;85.0;0.9970600000000001;3.41;0.58;9.0;0
8.4;0.29;0.4;1.7;0.067;8.0;20.0;0.99603;3.39;0.6;10.5;0
7.9;0.2;0.35;1.7;0.054000000000000006;7.0;15.0;0.9945799999999999;3.32;0.8;11.9;1
6.4;0.42;0.09;2.3;0.054000000000000006;34.0;64.0;0.99724;3.41;0.68;10.4;0
6.2;0.785;0.0;2.1;0.06;6.0;13.0;0.99664;3.59;0.61;10.0;0
6.8;0.64;0.03;2.3;0.075;14.0;31.0;0.99545;3.36;0.58;10.4;0
6.9;0.63;0.01;2.4;0.076;14.0;39.0;0.9952200000000001;3.34;0.53;10.8;0
6.8;0.59;0.1;1.7;0.063;34.0;53.0;0.9958;3.41;0.67;9.7;0
6.8;0.59;0.1;1.7;0.063;34.0;53.0;0.9958;3.41;0.67;9.7;0
7.3;0.48;0.32;2.1;0.062;31.0;54.0;0.9972799999999999;3.3;0.65;10.0;1
6.7;0.9605402158181046;0.08;2.3;0.067;19.0;32.0;0.9964799999999999;3.52;0.57;11.0;0
7.3;0.48;0.32;2.1;0.062;31.0;54.0;0.9972799999999999;3.3;0.65;10.0;1
7.3;0.9605402158181046;0.05;2.1;0.061;20.0;49.0;0.99705;3.31;0.55;9.7;0
10.0;0.69;0.11;1.4;0.084;8.0;24.0;0.9957799999999999;2.9387617742370216;0.47;9.7;0
6.7;0.7;0.08;3.6917619112377773;0.067;8.0;16.0;0.99334;3.43;0.52;12.6;0
7.6;0.35;0.6;2.6;0.073;23.0;44.0;0.99656;3.38;0.79;11.1;0
6.1;0.6;0.08;1.8;0.071;14.0;45.0;0.99336;3.38;0.54;11.0;0
9.9;0.5;0.5;3.6917619112377773;0.11809664784940449;39.77518795919791;82.0;1.0012261015369006;3.16;0.75;8.8;0
5.3;0.47;0.11;2.2;0.048;16.0;89.0;0.99182;3.54;0.88;13.566666666666698;1
9.9;0.5;0.5;3.6917619112377773;0.11809664784940449;39.77518795919791;82.0;1.0012261015369006;3.16;0.75;8.8;0
5.3;0.47;0.11;2.2;0.048;16.0;89.0;0.99182;3.54;0.88;13.6;1
7.1;0.875;0.05;3.6917619112377773;0.08199999999999999;3.0;14.0;0.99808;3.4;0.52;10.2;0
8.2;0.28;0.6;3.0;0.10400000000000001;10.0;22.0;0.99828;3.39;0.68;10.6;0
5.6;0.62;0.03;1.5;0.08;6.0;13.0;0.99498;3.6559730465252054;0.62;10.1;0
